customer_id,lat,long,state,cluster,customer_category,geometry,nearest_coastline,distance_to_coastline
1970,-37.823058,145.257929,VIC,2,Gold,POINT (145.257929 -37.823058),POINT (143.87669372558594 -9.145400047302246),28.71090170188346
1971,-37.673182,144.888492,VIC,2,Gold,POINT (144.888492 -37.673182),POINT (143.8740997314453 -9.145500183105469),28.545711088015977
1972,-33.9233,151.202697,NSW,1,Silver,POINT (151.202697 -33.9233),POINT (143.87669372558594 -9.145400047302246),25.838240072470587
1973,-33.731651,150.955942,NSW,1,Silver,POINT (150.955942 -33.731651),POINT (143.87669372558594 -9.145400047302246),25.58514201719087
1974,-33.872435,150.947496,NSW,1,Silver,POINT (150.947496 -33.872435),POINT (143.87669372558594 -9.145400047302246),25.71813567029686
1975,-28.008783,153.412197,QLD,3,Bronze,POINT (153.412197 -28.008783),POINT (143.87669372558594 -9.145400047302246),21.13653328047174
1976,-37.919937,145.945214,VIC,3,Bronze,POINT (145.945214 -37.919937),POINT (143.87669372558594 -9.145400047302246),28.848791187289468
1977,-33.89418,151.16564,NSW,1,Silver,POINT (151.16564 -33.89418),POINT (143.87669372558594 -9.145400047302246),25.79982261447448
1978,-37.713299,145.158579,VIC,1,Silver,POINT (145.158579 -37.713299),POINT (143.87669372558594 -9.145400047302246),28.596644565898092
1979,-27.627522,152.753696,QLD,1,Silver,POINT (152.753696 -27.627522),POINT (143.87669372558594 -9.145400047302246),20.503414380398805
1980,-33.77413222,150.7376907,NSW,2,Gold,POINT (150.7376907 -33.77413222),POINT (143.87669372558594 -9.145400047302246),25.566535313127517
1981,-33.926056,151.122881,NSW,1,Silver,POINT (151.122881 -33.926056),POINT (143.87669372558594 -9.145400047302246),25.81836825715086
1982,-32.196739,152.454216,NSW,2,Gold,POINT (152.454216 -32.196739),POINT (143.87669372558594 -9.145400047302246),24.595489746704175
1983,-27.629474,153.142035,QLD,1,Silver,POINT (153.142035 -27.629474),POINT (143.87669372558594 -9.145400047302246),20.676255435164276
1984,-33.691922,151.097508,NSW,2,Gold,POINT (151.097508 -33.691922),POINT (143.87669372558594 -9.145400047302246),25.5865569930746
1985,-34.114626,151.027919,NSW,1,Silver,POINT (151.027919 -34.114626),POINT (143.87669372558594 -9.145400047302246),25.973106622086885
1986,-33.928392,150.921448,NSW,1,Silver,POINT (150.921448 -33.928392),POINT (143.87669372558594 -9.145400047302246),25.764806479272394
1987,-33.79315,151.258069,NSW,1,Silver,POINT (151.258069 -33.79315),POINT (143.87669372558594 -9.145400047302246),25.729288343684196
1988,-38.215906,144.334005,VIC,2,Gold,POINT (144.334005 -38.215906),POINT (143.8740997314453 -9.145500183105469),29.07404353052701
1989,-33.835883,150.976594,NSW,1,Silver,POINT (150.976594 -33.835883),POINT (143.87669372558594 -9.145400047302246),25.691020461322346
1991,-33.797127,151.04218,NSW,2,Gold,POINT (151.04218 -33.797127),POINT (143.87669372558594 -9.145400047302246),25.67200489442111
1992,-33.691922,151.097508,NSW,2,Gold,POINT (151.097508 -33.691922),POINT (143.87669372558594 -9.145400047302246),25.5865569930746
1993,-33.766075,150.935836,NSW,2,Gold,POINT (150.935836 -33.766075),POINT (143.87669372558594 -9.145400047302246),25.612675080452224
1994,-38.092874,145.177905,VIC,1,Silver,POINT (145.177905 -38.092874),POINT (143.87669372558594 -9.145400047302246),28.976704419632977
1995,-27.57925,153.057452,QLD,3,Bronze,POINT (153.057452 -27.57925),POINT (143.87669372558594 -9.145400047302246),20.593521956474504
1996,-26.700379,153.049784,QLD,1,Silver,POINT (153.049784 -26.700379),POINT (143.87669372558594 -9.145400047302246),19.807141924371898
1997,-33.929096,151.252171,NSW,1,Silver,POINT (151.252171 -33.929096),POINT (143.87669372558594 -9.145400047302246),25.857866309909745
1998,-37.66607,145.002679,VIC,3,Bronze,POINT (145.002679 -37.66607),POINT (143.87669372558594 -9.145400047302246),28.542888035181612
1999,-27.839347,153.419405,QLD,1,Silver,POINT (153.419405 -27.839347),POINT (143.87669372558594 -9.145400047302246),20.98873486270926
2001,-33.233929,149.116263,NSW,2,Gold,POINT (149.116263 -33.233929),POINT (143.87669372558594 -9.145400047302246),24.651781138212755
2002,-34.194216,150.768408,NSW,3,Bronze,POINT (150.768408 -34.194216),POINT (143.87669372558594 -9.145400047302246),25.979586337589904
2003,-27.307845,152.939438,QLD,3,Bronze,POINT (152.939438 -27.307845),POINT (143.87669372558594 -9.145400047302246),20.29797380142168
2004,-28.92786,152.749759,NSW,1,Silver,POINT (152.749759 -28.92786),POINT (143.87669372558594 -9.145400047302246),21.681259399400748
2005,-37.965655,145.0623,VIC,2,Gold,POINT (145.0623 -37.965655),POINT (143.87669372558594 -9.145400047302246),28.844631351023178
2006,-32.623108,152.332617,NSW,3,Bronze,POINT (152.332617 -32.623108),POINT (143.87669372558594 -9.145400047302246),24.95406598402242
2007,-35.939649,149.912199,NSW,1,Silver,POINT (149.912199 -35.939649),POINT (143.87669372558594 -9.145400047302246),27.465598498059798
2008,-25.891004,152.928987,QLD,1,Silver,POINT (152.928987 -25.891004),POINT (143.87669372558594 -9.145400047302246),19.035736530710043
2009,-33.725619,150.89547,NSW,1,Silver,POINT (150.89547 -33.725619),POINT (143.87669372558594 -9.145400047302246),25.562675606298328
2010,-34.102735,150.749847,NSW,1,Silver,POINT (150.749847 -34.102735),POINT (143.87669372558594 -9.145400047302246),25.886459855969832
2011,-33.800881,151.202715,NSW,3,Bronze,POINT (151.202715 -33.800881),POINT (143.87669372558594 -9.145400047302246),25.72087340511611
2012,-33.106675,151.533807,NSW,1,Silver,POINT (151.533807 -33.106675),POINT (143.87669372558594 -9.145400047302246),25.15500111421164
2013,-33.748914,151.279999,NSW,2,Gold,POINT (151.279999 -33.748914),POINT (143.87669372558594 -9.145400047302246),25.693225328999862
2014,-34.021938,151.004412,NSW,2,Gold,POINT (151.004412 -34.021938),POINT (143.87669372558594 -9.145400047302246),25.87752902252122
2015,-34.093213,151.136596,NSW,1,Silver,POINT (151.136596 -34.093213),POINT (143.87669372558594 -9.145400047302246),25.982677925049146
2016,-33.724898,151.043941,NSW,1,Silver,POINT (151.043941 -33.724898),POINT (143.87669372558594 -9.145400047302246),25.60314732799991
2017,-33.75185,151.229211,NSW,2,Gold,POINT (151.229211 -33.75185),POINT (143.87669372558594 -9.145400047302246),25.68145030065818
2018,-33.723693,151.16729,NSW,1,Silver,POINT (151.16729 -33.723693),POINT (143.87669372558594 -9.145400047302246),25.636795402411984
2019,-21.017327,137.432341,QLD,2,Gold,POINT (137.432341 -21.017327),POINT (143.8740997314453 -9.145500183105469),13.506906660093865
2020,-37.777204,144.829945,VIC,2,Gold,POINT (144.829945 -37.777204),POINT (143.8740997314453 -9.145500183105469),28.64765441769694
2022,-31.583037,152.820899,NSW,1,Silver,POINT (152.820899 -31.583037),POINT (143.87669372558594 -9.145400047302246),24.15463433819531
2023,-33.756443,150.810246,NSW,2,Gold,POINT (150.810246 -33.756443),POINT (143.87669372558594 -9.145400047302246),25.569074726347964
2024,-27.480898,152.725408,QLD,1,Silver,POINT (152.725408 -27.480898),POINT (143.87669372558594 -9.145400047302246),20.359033117601694
2025,-27.445107,152.985176,QLD,3,Bronze,POINT (152.985176 -27.445107),POINT (143.87669372558594 -9.145400047302246),20.441226085974627
2026,-33.851868,151.026756,NSW,3,Bronze,POINT (151.026756 -33.851868),POINT (143.87669372558594 -9.145400047302246),25.720282837202248
2027,-33.828361,151.192212,NSW,1,Silver,POINT (151.192212 -33.828361),POINT (143.87669372558594 -9.145400047302246),25.74422981981959
2028,-33.783751,150.900547,NSW,2,Gold,POINT (150.900547 -33.783751),POINT (143.87669372558594 -9.145400047302246),25.619969798748777
2029,-27.399573,152.98725,QLD,2,Gold,POINT (152.98725 -27.399573),POINT (143.87669372558594 -9.145400047302246),20.40139862402251
2030,-37.546522,144.942199,VIC,3,Bronze,POINT (144.942199 -37.546522),POINT (143.8740997314453 -9.145500183105469),28.421099139393014
2031,-37.91624,144.64209,VIC,1,Silver,POINT (144.64209 -37.91624),POINT (143.8740997314453 -9.145500183105469),28.780988146066758
2032,-33.974354,151.140345,NSW,1,Silver,POINT (151.140345 -33.974354),POINT (143.87669372558594 -9.145400047302246),25.869626673407605
2033,-33.872014,150.88526,NSW,2,Gold,POINT (150.88526 -33.872014),POINT (143.87669372558594 -9.145400047302246),25.700689461347167
2034,-33.878774,151.156819,NSW,1,Silver,POINT (151.156819 -33.878774),POINT (143.87669372558594 -9.145400047302246),25.78255245500628
2035,-32.196739,152.454216,NSW,3,Bronze,POINT (152.454216 -32.196739),POINT (143.87669372558594 -9.145400047302246),24.595489746704175
2036,-34.114626,151.027919,NSW,2,Gold,POINT (151.027919 -34.114626),POINT (143.87669372558594 -9.145400047302246),25.973106622086885
2037,-32.785207,151.453148,NSW,1,Silver,POINT (151.453148 -32.785207),POINT (143.87669372558594 -9.145400047302246),24.82424484517312
2038,-38.084781,144.352385,VIC,1,Silver,POINT (144.352385 -38.084781),POINT (143.8740997314453 -9.145500183105469),28.9432329050712
2039,-34.548722,150.855135,NSW,3,Bronze,POINT (150.855135 -34.548722),POINT (143.87669372558594 -9.145400047302246),26.344399952416097
2040,-28.110164,153.318916,QLD,3,Bronze,POINT (153.318916 -28.110164),POINT (143.87669372558594 -9.145400047302246),21.1853211743647
2041,-33.871222,151.193055,NSW,1,Silver,POINT (151.193055 -33.871222),POINT (143.87669372558594 -9.145400047302246),25.785565992125438
2042,-37.482132,143.662387,VIC,1,Silver,POINT (143.662387 -37.482132),POINT (143.8740997314453 -9.145500183105469),28.337422695208108
2043,-27.605551,152.967822,QLD,3,Bronze,POINT (152.967822 -27.605551),POINT (143.87669372558594 -9.145400047302246),20.57731242165115
2044,-33.656984,150.974528,NSW,1,Silver,POINT (150.974528 -33.656984),POINT (143.87669372558594 -9.145400047302246),25.51856185715012
2045,-33.723693,151.16729,NSW,2,Gold,POINT (151.16729 -33.723693),POINT (143.87669372558594 -9.145400047302246),25.636795402411984
2046,-33.763976,150.780073,NSW,2,Gold,POINT (150.780073 -33.763976),POINT (143.87669372558594 -9.145400047302246),25.568162377166598
2047,-27.805498,153.392892,QLD,1,Silver,POINT (153.392892 -27.805498),POINT (143.87669372558594 -9.145400047302246),20.946533966320917
2048,-33.912288,151.155539,NSW,2,Gold,POINT (151.155539 -33.912288),POINT (143.87669372558594 -9.145400047302246),25.814343442945532
2049,-33.974354,151.140345,NSW,2,Gold,POINT (151.140345 -33.974354),POINT (143.87669372558594 -9.145400047302246),25.869626673407605
2050,-33.872014,150.88526,NSW,1,Silver,POINT (150.88526 -33.872014),POINT (143.87669372558594 -9.145400047302246),25.700689461347167
2051,-33.871222,151.193055,NSW,2,Gold,POINT (151.193055 -33.871222),POINT (143.87669372558594 -9.145400047302246),25.785565992125438
2052,-25.337998,152.78368,QLD,2,Gold,POINT (152.78368 -25.337998),POINT (143.87669372558594 -9.145400047302246),18.480655641786957
2053,-26.828067,153.088435,QLD,2,Gold,POINT (153.088435 -26.828067),POINT (143.87669372558594 -9.145400047302246),19.938226798458608
2054,-33.660707,151.314599,NSW,1,Silver,POINT (151.314599 -33.660707),POINT (143.87669372558594 -9.145400047302246),25.618796026670484
2055,-32.820688,151.486212,NSW,2,Gold,POINT (151.486212 -32.820688),POINT (143.87669372558594 -9.145400047302246),24.868132780966825
2056,-33.725619,150.89547,NSW,1,Silver,POINT (150.89547 -33.725619),POINT (143.87669372558594 -9.145400047302246),25.562675606298328
2057,-37.865322,144.979478,VIC,2,Gold,POINT (144.979478 -37.865322),POINT (143.8740997314453 -9.145500183105469),28.74108603220769
2058,-23.279639,150.885772,QLD,2,Gold,POINT (150.885772 -23.279639),POINT (143.87669372558594 -9.145400047302246),15.776688151472785
2059,-37.854683,144.995504,VIC,3,Bronze,POINT (144.995504 -37.854683),POINT (143.87669372558594 -9.145400047302246),28.73107488570862
2060,-37.715579,144.780474,VIC,2,Gold,POINT (144.780474 -37.715579),POINT (143.8740997314453 -9.145500183105469),28.584452380940647
2061,-27.307845,152.939438,QLD,3,Bronze,POINT (152.939438 -27.307845),POINT (143.87669372558594 -9.145400047302246),20.29797380142168
2062,-27.515758,153.011535,QLD,1,Silver,POINT (153.011535 -27.515758),POINT (143.87669372558594 -9.145400047302246),20.516222274555922
2063,-37.915066,144.996329,VIC,1,Silver,POINT (144.996329 -37.915066),POINT (143.87669372558594 -9.145400047302246),28.79144425306811
2064,-23.354937,150.557538,QLD,1,Silver,POINT (150.557538 -23.354937),POINT (143.87669372558594 -9.145400047302246),15.701739414123967
2065,-33.928392,150.921448,NSW,3,Bronze,POINT (150.921448 -33.928392),POINT (143.87669372558594 -9.145400047302246),25.764806479272394
2066,-34.042913,150.525292,NSW,1,Silver,POINT (150.525292 -34.042913),POINT (143.87669372558594 -9.145400047302246),25.769943931725855
2067,-33.731651,150.955942,NSW,2,Gold,POINT (150.955942 -33.731651),POINT (143.87669372558594 -9.145400047302246),25.58514201719087
2068,-31.551822,145.406579,NSW,3,Bronze,POINT (145.406579 -31.551822),POINT (143.87669372558594 -9.145400047302246),22.45859064311928
2070,-32.769906,151.851897,NSW,2,Gold,POINT (151.851897 -32.769906),POINT (143.87669372558594 -9.145400047302246),24.93433674227723
2071,-37.865322,144.979478,VIC,2,Gold,POINT (144.979478 -37.865322),POINT (143.8740997314453 -9.145500183105469),28.74108603220769
2072,-37.691916,144.888368,VIC,2,Gold,POINT (144.888368 -37.691916),POINT (143.8740997314453 -9.145500183105469),28.5644288602388
2073,-38.016114,145.208504,VIC,1,Silver,POINT (145.208504 -38.016114),POINT (143.87669372558594 -9.145400047302246),28.901415929769456
2075,-26.655067,153.075373,QLD,1,Silver,POINT (153.075373 -26.655067),POINT (143.87669372558594 -9.145400047302246),19.778881090393636
2076,-37.975981,145.13465,VIC,2,Gold,POINT (145.13465 -37.975981),POINT (143.87669372558594 -9.145400047302246),28.85801192144733
2077,-26.700379,153.049784,QLD,3,Bronze,POINT (153.049784 -26.700379),POINT (143.87669372558594 -9.145400047302246),19.807141924371898
2078,-34.466406,150.943899,NSW,1,Silver,POINT (150.943899 -34.466406),POINT (143.87669372558594 -9.145400047302246),26.288756776372306
2079,-33.79382308,150.9751544,NSW,1,Silver,POINT (150.9751544 -33.79382308),POINT (143.87669372558594 -9.145400047302246),25.650202766158174
2080,-33.813106,151.059845,NSW,3,Bronze,POINT (151.059845 -33.813106),POINT (143.87669372558594 -9.145400047302246),25.692282483264822
2081,-33.798378,151.17711,NSW,1,Silver,POINT (151.17711 -33.798378),POINT (143.87669372558594 -9.145400047302246),25.71119210997287
2082,-29.05366265,152.5892786,NSW,1,Silver,POINT (152.5892786 -29.05366265),POINT (143.87669372558594 -9.145400047302246),21.731269062156557
2083,-34.489867,146.373471,NSW,2,Gold,POINT (146.373471 -34.489867),POINT (143.87669372558594 -9.145400047302246),25.467153391661558
2084,-27.629474,153.142035,QLD,1,Silver,POINT (153.142035 -27.629474),POINT (143.87669372558594 -9.145400047302246),20.676255435164276
2085,-38.046479,145.122762,VIC,1,Silver,POINT (145.122762 -38.046479),POINT (143.87669372558594 -9.145400047302246),28.92792856003641
2086,-30.097726,152.658268,NSW,3,Bronze,POINT (152.658268 -30.097726),POINT (143.87669372558594 -9.145400047302246),22.718186757863016
2087,-37.75045631,144.649936,VIC,1,Silver,POINT (144.649936 -37.75045631),POINT (143.8740997314453 -9.145500183105469),28.61547547983723
2088,-26.828067,153.088435,QLD,1,Silver,POINT (153.088435 -26.828067),POINT (143.87669372558594 -9.145400047302246),19.938226798458608
2089,-33.844153,150.875028,NSW,3,Bronze,POINT (150.875028 -33.844153),POINT (143.87669372558594 -9.145400047302246),25.67109425082683
2090,-34.093213,151.136596,NSW,3,Bronze,POINT (151.136596 -34.093213),POINT (143.87669372558594 -9.145400047302246),25.982677925049146
2091,-32.741737,151.543675,NSW,3,Bronze,POINT (151.543675 -32.741737),POINT (143.87669372558594 -9.145400047302246),24.810677528988716
2092,-37.875066,144.777165,VIC,1,Silver,POINT (144.777165 -37.875066),POINT (143.8740997314453 -9.145500183105469),28.74375547673867
2093,-32.760486,150.972137,NSW,1,Silver,POINT (150.972137 -32.760486),POINT (143.87669372558594 -9.145400047302246),24.65801289264264
2094,-26.91784,152.760081,QLD,1,Silver,POINT (152.760081 -26.91784),POINT (143.87669372558594 -9.145400047302246),19.86892526885814
2095,-37.779876,145.282396,VIC,2,Gold,POINT (145.282396 -37.779876),POINT (143.87669372558594 -9.145400047302246),28.668959031850438
2096,-34.347195,150.342214,NSW,3,Bronze,POINT (150.342214 -34.347195),POINT (143.87669372558594 -9.145400047302246),26.01794421657256
2097,-27.399573,152.98725,QLD,2,Gold,POINT (152.98725 -27.399573),POINT (143.87669372558594 -9.145400047302246),20.40139862402251
2098,-21.33763,149.059737,QLD,1,Silver,POINT (149.059737 -21.33763),POINT (143.87669372558594 -9.145400047302246),13.24818511358855
2099,-34.042913,150.525292,NSW,2,Gold,POINT (150.525292 -34.042913),POINT (143.87669372558594 -9.145400047302246),25.769943931725855
2100,-37.700175,145.108339,VIC,1,Silver,POINT (145.108339 -37.700175),POINT (143.87669372558594 -9.145400047302246),28.581324718794992
2101,-38.630568,146.436583,VIC,2,Gold,POINT (146.436583 -38.630568),POINT (143.87669372558594 -9.145400047302246),29.59608356347263
2102,-33.42537,151.436939,NSW,2,Gold,POINT (151.436939 -33.42537),POINT (143.87669372558594 -9.145400047302246),25.429790591218126
2103,-33.095552,151.412119,NSW,2,Gold,POINT (151.412119 -33.095552),POINT (143.87669372558594 -9.145400047302246),25.10761662570922
2104,-27.192428,151.396625,QLD,1,Silver,POINT (151.396625 -27.192428),POINT (143.87669372558594 -9.145400047302246),19.5510762951139
2105,-38.217991,145.227373,VIC,2,Gold,POINT (145.227373 -38.217991),POINT (143.87669372558594 -9.145400047302246),29.103949546499955
2106,-33.731105,151.07359,NSW,1,Silver,POINT (151.07359 -33.731105),POINT (143.87669372558594 -9.145400047302246),25.617419932650943
2107,-23.354937,150.557538,QLD,1,Silver,POINT (150.557538 -23.354937),POINT (143.87669372558594 -9.145400047302246),15.701739414123967
2108,-27.723837,153.102664,QLD,1,Silver,POINT (153.102664 -27.723837),POINT (143.87669372558594 -9.145400047302246),20.7431156557962
2109,-33.315827,151.519708,NSW,2,Gold,POINT (151.519708 -33.315827),POINT (143.87669372558594 -9.145400047302246),25.35005337814095
2110,-27.354711,153.040051,QLD,1,Silver,POINT (153.040051 -27.354711),POINT (143.87669372558594 -9.145400047302246),20.384948415696215
2111,-33.604022,150.646053,NSW,2,Gold,POINT (150.646053 -33.604022),POINT (143.87669372558594 -9.145400047302246),25.37810892897822
2112,-33.844153,150.875028,NSW,1,Silver,POINT (150.875028 -33.844153),POINT (143.87669372558594 -9.145400047302246),25.67109425082683
2113,-27.652403,153.174214,QLD,1,Silver,POINT (153.174214 -27.652403),POINT (143.87669372558594 -9.145400047302246),20.711181558383
2114,-33.723263,151.108249,NSW,1,Silver,POINT (151.108249 -33.723263),POINT (143.87669372558594 -9.145400047302246),25.619655325716206
2115,-37.858918,145.019393,VIC,1,Silver,POINT (145.019393 -37.858918),POINT (143.87669372558594 -9.145400047302246),28.73624670780168
2116,-37.835562,144.839704,VIC,1,Silver,POINT (144.839704 -37.835562),POINT (143.8740997314453 -9.145500183105469),28.70630660082695
2117,-33.828949,151.223094,NSW,1,Silver,POINT (151.223094 -33.828949),POINT (143.87669372558594 -9.145400047302246),25.753585884147036
2118,-33.77413222,150.7376907,NSW,3,Bronze,POINT (150.7376907 -33.77413222),POINT (143.87669372558594 -9.145400047302246),25.566535313127517
2119,-27.673806,153.027323,QLD,1,Silver,POINT (153.027323 -27.673806),POINT (143.87669372558594 -9.145400047302246),20.664845590173886
2120,-31.387394,152.466916,NSW,2,Gold,POINT (152.466916 -31.387394),POINT (143.87669372558594 -9.145400047302246),23.843200576174393
2121,-37.807135,144.861162,VIC,2,Gold,POINT (144.861162 -37.807135),POINT (143.8740997314453 -9.145500183105469),28.678626227541397
2122,-37.74247,145.005702,VIC,1,Silver,POINT (145.005702 -37.74247),POINT (143.87669372558594 -9.145400047302246),28.619347818620604
2123,-27.506409,153.243312,QLD,3,Bronze,POINT (153.243312 -27.506409),POINT (143.87669372558594 -9.145400047302246),20.612136901826425
2124,-37.715579,144.780474,VIC,1,Silver,POINT (144.780474 -37.715579),POINT (143.8740997314453 -9.145500183105469),28.584452380940647
2125,-33.756443,150.810246,NSW,1,Silver,POINT (150.810246 -33.756443),POINT (143.87669372558594 -9.145400047302246),25.569074726347964
2126,-33.902869,148.054607,NSW,1,Silver,POINT (148.054607 -33.902869),POINT (143.87669372558594 -9.145400047302246),25.107513382896336
2127,-37.832179,144.918044,VIC,1,Silver,POINT (144.918044 -37.832179),POINT (143.8740997314453 -9.145500183105469),28.70566775359029
2128,-33.7054643,150.9054927,NSW,1,Silver,POINT (150.9054927 -33.7054643),POINT (143.87669372558594 -9.145400047302246),25.54605196736604
2129,-33.844153,150.875028,NSW,3,Bronze,POINT (150.875028 -33.844153),POINT (143.87669372558594 -9.145400047302246),25.67109425082683
2130,-28.706486,153.25943,NSW,2,Gold,POINT (153.25943 -28.706486),POINT (143.87669372558594 -9.145400047302246),21.694972312589734
2131,-34.027283,150.842258,NSW,1,Silver,POINT (150.842258 -34.027283),POINT (143.87669372558594 -9.145400047302246),25.8384826360362
2132,-33.79382308,150.9751544,NSW,2,Gold,POINT (150.9751544 -33.79382308),POINT (143.87669372558594 -9.145400047302246),25.650202766158174
2133,-30.170441,142.203381,NSW,3,Bronze,POINT (142.203381 -30.170441),POINT (143.8740997314453 -9.145500183105469),21.09121706856956
2134,-38.016114,145.208504,VIC,1,Silver,POINT (145.208504 -38.016114),POINT (143.87669372558594 -9.145400047302246),28.901415929769456
2135,-33.812636,151.214797,NSW,3,Bronze,POINT (151.214797 -33.812636),POINT (143.87669372558594 -9.145400047302246),25.735584104737764
2136,-33.822837,151.21246,NSW,1,Silver,POINT (151.21246 -33.822837),POINT (143.87669372558594 -9.145400047302246),25.744695791312108
2137,-27.42687,153.029681,QLD,1,Silver,POINT (153.029681 -27.42687),POINT (143.87669372558594 -9.145400047302246),20.44478710275499
2138,-33.955393,151.148204,NSW,2,Gold,POINT (151.148204 -33.955393),POINT (143.87669372558594 -9.145400047302246),25.85363827363223
2139,-37.41233,144.956641,VIC,2,Gold,POINT (144.956641 -37.41233),POINT (143.8740997314453 -9.145500183105469),28.28755138741071
2140,-24.88776,152.297855,QLD,2,Gold,POINT (152.297855 -24.88776),POINT (143.87669372558594 -9.145400047302246),17.853230914598992
2141,-33.689941,151.290953,NSW,1,Silver,POINT (151.290953 -33.689941),POINT (143.87669372558594 -9.145400047302246),25.639924554625583
2142,-27.240638,152.993187,QLD,2,Gold,POINT (152.993187 -27.240638),POINT (143.87669372558594 -9.145400047302246),20.261986234996563
2143,-33.993545,150.774858,NSW,1,Silver,POINT (150.774858 -33.993545),POINT (143.87669372558594 -9.145400047302246),25.78788432475765
2144,-35.07459,147.376202,NSW,2,Gold,POINT (147.376202 -35.07459),POINT (143.87669372558594 -9.145400047302246),26.164278124300978
2145,-33.955393,151.148204,NSW,3,Bronze,POINT (151.148204 -33.955393),POINT (143.87669372558594 -9.145400047302246),25.85363827363223
2146,-34.021938,151.004412,NSW,1,Silver,POINT (151.004412 -34.021938),POINT (143.87669372558594 -9.145400047302246),25.87752902252122
2147,-33.783751,150.900547,NSW,3,Bronze,POINT (150.900547 -33.783751),POINT (143.87669372558594 -9.145400047302246),25.619969798748777
2148,-38.043995,145.264296,VIC,3,Bronze,POINT (145.264296 -38.043995),POINT (143.87669372558594 -9.145400047302246),28.93188950469788
2149,-33.957725,151.052257,NSW,2,Gold,POINT (151.052257 -33.957725),POINT (143.87669372558594 -9.145400047302246),25.829056851991087
2150,-27.240638,152.993187,QLD,1,Silver,POINT (152.993187 -27.240638),POINT (143.87669372558594 -9.145400047302246),20.261986234996563
2151,-23.446826,151.917285,QLD,2,Gold,POINT (151.917285 -23.446826),POINT (143.87669372558594 -9.145400047302246),16.40676361512777
2152,-37.759426,145.007006,VIC,2,Gold,POINT (145.007006 -37.759426),POINT (143.87669372558594 -9.145400047302246),28.636342068416344
2153,-27.623975,153.263801,QLD,2,Gold,POINT (153.263801 -27.623975),POINT (143.87669372558594 -9.145400047302246),20.72620359023394
2154,-33.84149573,151.2228263,NSW,2,Gold,POINT (151.2228263 -33.84149573),POINT (143.87669372558594 -9.145400047302246),25.76553523158077
2155,-38.084781,144.352385,VIC,2,Gold,POINT (144.352385 -38.084781),POINT (143.8740997314453 -9.145500183105469),28.9432329050712
2156,-33.905586,151.023171,NSW,1,Silver,POINT (151.023171 -33.905586),POINT (143.87669372558594 -9.145400047302246),25.77089338470608
2157,-27.506409,153.243312,QLD,3,Bronze,POINT (153.243312 -27.506409),POINT (143.87669372558594 -9.145400047302246),20.612136901826425
2158,-33.851868,151.026756,NSW,1,Silver,POINT (151.026756 -33.851868),POINT (143.87669372558594 -9.145400047302246),25.720282837202248
2159,-27.070177,152.960273,QLD,1,Silver,POINT (152.960273 -27.070177),POINT (143.87669372558594 -9.145400047302246),20.095000404044022
2160,-37.975981,145.13465,VIC,1,Silver,POINT (145.13465 -37.975981),POINT (143.87669372558594 -9.145400047302246),28.85801192144733
2161,-37.942021,145.047802,VIC,1,Silver,POINT (145.047802 -37.942021),POINT (143.87669372558594 -9.145400047302246),28.82042457847823
2162,-33.763976,150.780073,NSW,1,Silver,POINT (150.780073 -33.763976),POINT (143.87669372558594 -9.145400047302246),25.568162377166598
2163,-33.731523,150.931074,NSW,1,Silver,POINT (150.931074 -33.731523),POINT (143.87669372558594 -9.145400047302246),25.578149325180146
2164,-33.79382308,150.9751544,NSW,1,Silver,POINT (150.9751544 -33.79382308),POINT (143.87669372558594 -9.145400047302246),25.650202766158174
2166,-33.756443,150.810246,NSW,1,Silver,POINT (150.810246 -33.756443),POINT (143.87669372558594 -9.145400047302246),25.569074726347964
2167,-33.755476,150.678551,NSW,3,Bronze,POINT (150.678551 -33.755476),POINT (143.87669372558594 -9.145400047302246),25.532745656882494
2168,-27.45085,152.944258,QLD,1,Silver,POINT (152.944258 -27.45085),POINT (143.87669372558594 -9.145400047302246),20.428172209998433
2169,-33.019117,151.57181,NSW,2,Gold,POINT (151.57181 -33.019117),POINT (143.87669372558594 -9.145400047302246),25.08324491795829
2170,-33.858378,151.275977,NSW,2,Gold,POINT (151.275977 -33.858378),POINT (143.87669372558594 -9.145400047302246),25.796912068415267
2171,-33.846098,151.086036,NSW,1,Silver,POINT (151.086036 -33.846098),POINT (143.87669372558594 -9.145400047302246),25.73128631413635
2172,-33.894912,151.206211,NSW,1,Silver,POINT (151.206211 -33.894912),POINT (143.87669372558594 -9.145400047302246),25.812015910669647
2173,-31.333592,151.138322,NSW,3,Bronze,POINT (151.138322 -31.333592),POINT (143.87669372558594 -9.145400047302246),23.34624396611864
2174,-37.56762,144.728973,VIC,1,Silver,POINT (144.728973 -37.56762),POINT (143.8740997314453 -9.145500183105469),28.434973240557095
2175,-37.701346,145.056223,VIC,1,Silver,POINT (145.056223 -37.701346),POINT (143.87669372558594 -9.145400047302246),28.580296334408345
2176,-33.928392,150.921448,NSW,1,Silver,POINT (150.921448 -33.928392),POINT (143.87669372558594 -9.145400047302246),25.764806479272394
2177,-33.756443,150.810246,NSW,1,Silver,POINT (150.810246 -33.756443),POINT (143.87669372558594 -9.145400047302246),25.569074726347964
2178,-27.967005,153.365576,QLD,1,Silver,POINT (153.365576 -27.967005),POINT (143.87669372558594 -9.145400047302246),21.078228099465715
2179,-37.838242,144.880556,VIC,2,Gold,POINT (144.880556 -37.838242),POINT (143.8740997314453 -9.145500183105469),28.71038814073194
