customer_id,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,owns_car,tenure,postcode,state,property_valuation,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,customer_age,product_age,profit,recency,frequency,cluster
1617,F,97,1978-07-06,Compensation Analyst,Financial Services,Affluent Customer,False,10,4215,QLD,8,2017-07-16,False,True,Norco Bicycles,Standard,medium,medium,360.4,270.3,2011-05-24 21:45:29.044122,39,6.0,90.09999999999997,169,5,2
1617,F,97,1978-07-06,Compensation Analyst,Financial Services,Affluent Customer,False,10,4215,QLD,8,2017-04-15,True,True,OHM Cycles,Standard,high,medium,1458.17,874.9,2000-07-20 21:45:29.044122,39,17.0,583.2700000000001,261,5,2
1621,F,10,1974-09-09,Social Worker,Health,Mass Customer,False,22,2131,NSW,8,2017-02-15,False,True,Norco Bicycles,Standard,medium,medium,360.4,270.3,2011-05-24 21:45:29.044122,43,6.0,90.09999999999997,320,5,2
1621,F,10,1974-09-09,Social Worker,Health,Mass Customer,False,22,2131,NSW,8,2017-05-22,True,True,WeareA2B,Standard,medium,medium,752.64,205.36,2010-01-17 21:45:29.044122,43,7.0,547.28,224,5,2
1621,F,10,1974-09-09,Social Worker,Health,Mass Customer,False,22,2131,NSW,8,2017-01-28,False,True,Trek Bicycles,Standard,medium,medium,499.53,388.72,1993-12-08 21:45:29.044122,43,24.0,110.80999999999995,338,5,2
1621,F,10,1974-09-09,Social Worker,Health,Mass Customer,False,22,2131,NSW,8,2017-10-09,True,True,Solex,Road,medium,medium,416.98,312.74,1991-10-26 21:45:29.044122,43,26.0,104.24000000000001,84,5,2
1621,F,10,1974-09-09,Social Worker,Health,Mass Customer,False,22,2131,NSW,8,2017-08-23,False,True,Norco Bicycles,Road,high,large,774.53,464.72,1997-09-02 21:45:29.044122,43,20.0,309.80999999999995,131,5,2
1623,F,29,1997-12-24,Software Test Engineer III,Entertainment,High Net Worth,True,2,3264,VIC,1,2017-12-28,False,True,OHM Cycles,Standard,medium,medium,183.86,137.9,1985-07-08 21:45:29.044122,20,32.0,45.96000000000001,4,6,2
1623,F,29,1997-12-24,Software Test Engineer III,Entertainment,High Net Worth,True,2,3264,VIC,1,2017-07-15,False,True,WeareA2B,Standard,medium,medium,1769.64,108.76,2006-09-26 21:45:29.044122,20,11.0,1660.88,170,6,2
1623,F,29,1997-12-24,Software Test Engineer III,Entertainment,High Net Worth,True,2,3264,VIC,1,2017-12-01,False,True,Giant Bicycles,Standard,high,small,1977.36,1759.85,2006-02-08 21:45:29.044122,20,11.0,217.51,31,6,2
1623,F,29,1997-12-24,Software Test Engineer III,Entertainment,High Net Worth,True,2,3264,VIC,1,2017-05-23,False,True,WeareA2B,Standard,medium,medium,1992.93,762.63,1986-04-27 21:45:29.044122,20,31.0,1230.3000000000002,223,6,2
1623,F,29,1997-12-24,Software Test Engineer III,Entertainment,High Net Worth,True,2,3264,VIC,1,2017-02-12,False,True,Norco Bicycles,Standard,high,small,1661.92,1479.11,1991-04-27 21:45:29.044122,20,26.0,182.81000000000017,323,6,2
1623,F,29,1997-12-24,Software Test Engineer III,Entertainment,High Net Worth,True,2,3264,VIC,1,2017-06-26,True,True,Solex,Standard,medium,medium,100.35,75.26,2010-09-14 21:45:29.044122,20,7.0,25.08999999999999,189,6,2
1624,M,18,1980-05-04,Compensation Analyst,Financial Services,Mass Customer,True,6,2220,NSW,8,2017-08-26,False,True,OHM Cycles,Road,high,large,12.01,7.21,1987-12-31 21:45:29.044122,37,30.0,4.8,128,6,2
1624,M,18,1980-05-04,Compensation Analyst,Financial Services,Mass Customer,True,6,2220,NSW,8,2017-06-22,True,True,WeareA2B,Standard,medium,medium,1065.03,230.09,1985-10-21 21:45:29.044122,37,32.0,834.9399999999999,193,6,2
1624,M,18,1980-05-04,Compensation Analyst,Financial Services,Mass Customer,True,6,2220,NSW,8,2017-11-20,True,True,Solex,Standard,medium,medium,1151.96,649.49,2002-05-28 21:45:29.044122,37,15.0,502.47,42,6,2
1624,M,18,1980-05-04,Compensation Analyst,Financial Services,Mass Customer,True,6,2220,NSW,8,2017-10-23,False,True,Trek Bicycles,Road,medium,medium,290.62,215.14,1987-10-06 21:45:29.044122,37,30.0,75.48000000000002,70,6,2
1624,M,18,1980-05-04,Compensation Analyst,Financial Services,Mass Customer,True,6,2220,NSW,8,2017-07-07,False,True,Norco Bicycles,Mountain,low,small,688.63,612.88,1987-11-11 21:45:29.044122,37,30.0,75.75,178,6,2
1624,M,18,1980-05-04,Compensation Analyst,Financial Services,Mass Customer,True,6,2220,NSW,8,2017-12-27,False,True,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1986-04-27 21:45:29.044122,37,31.0,133.7800000000002,5,6,2
1625,M,20,1977-12-09,Information Systems Manager,Property,Mass Customer,True,10,2763,NSW,8,2017-03-08,True,True,Trek Bicycles,Standard,medium,large,2091.47,388.92,2002-01-19 21:45:29.044122,40,15.0,1702.5499999999997,299,8,1
1625,M,20,1977-12-09,Information Systems Manager,Property,Mass Customer,True,10,2763,NSW,8,2017-07-21,False,True,Trek Bicycles,Standard,medium,large,2091.47,388.92,1994-01-04 21:45:29.044122,40,23.0,1702.5499999999997,164,8,1
1625,M,20,1977-12-09,Information Systems Manager,Property,Mass Customer,True,10,2763,NSW,8,2017-07-18,True,True,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2010-12-25 21:45:29.044122,40,7.0,737.5699999999999,167,8,1
1625,M,20,1977-12-09,Information Systems Manager,Property,Mass Customer,True,10,2763,NSW,8,2017-05-13,False,True,Trek Bicycles,Standard,low,medium,1057.51,154.4,2004-11-22 21:45:29.044122,40,13.0,903.11,233,8,1
1625,M,20,1977-12-09,Information Systems Manager,Property,Mass Customer,True,10,2763,NSW,8,2017-07-28,True,True,Norco Bicycles,Road,medium,large,1240.31,795.1,1995-04-21 21:45:29.044122,40,22.0,445.2099999999999,157,8,1
1625,M,20,1977-12-09,Information Systems Manager,Property,Mass Customer,True,10,2763,NSW,8,2017-05-24,False,True,WeareA2B,Standard,medium,medium,1992.93,762.63,1998-02-24 21:45:29.044122,40,19.0,1230.3000000000002,222,8,1
1625,M,20,1977-12-09,Information Systems Manager,Property,Mass Customer,True,10,2763,NSW,8,2017-02-13,False,True,Norco Bicycles,Mountain,low,small,688.63,612.88,1991-07-28 21:45:29.044122,40,26.0,75.75,322,8,1
1625,M,20,1977-12-09,Information Systems Manager,Property,Mass Customer,True,10,2763,NSW,8,2017-12-21,False,True,Trek Bicycles,Standard,medium,large,2091.47,388.92,2009-11-05 21:45:29.044122,40,8.0,1702.5499999999997,11,8,1
1626,F,82,1979-04-19,VP Accounting,Financial Services,Mass Customer,False,14,4570,QLD,5,2017-04-19,True,True,Solex,Standard,low,medium,1289.85,74.51,2002-05-28 21:45:29.044122,38,15.0,1215.34,257,2,3
1626,F,82,1979-04-19,VP Accounting,Financial Services,Mass Customer,False,14,4570,QLD,5,2017-02-14,False,True,Trek Bicycles,Standard,medium,medium,499.53,388.72,1993-12-08 21:45:29.044122,38,24.0,110.80999999999995,321,2,3
1627,M,44,1961-11-19,Librarian,Entertainment,Affluent Customer,False,16,3150,VIC,9,2017-08-11,True,True,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1998-02-24 21:45:29.044122,56,19.0,737.5699999999999,143,8,1
1627,M,44,1961-11-19,Librarian,Entertainment,Affluent Customer,False,16,3150,VIC,9,2017-11-18,True,True,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1987-03-29 21:45:29.044122,56,30.0,144.26,44,8,1
1627,M,44,1961-11-19,Librarian,Entertainment,Affluent Customer,False,16,3150,VIC,9,2017-05-13,False,True,WeareA2B,Standard,medium,medium,752.64,205.36,2010-01-17 21:45:29.044122,56,7.0,547.28,233,8,1
1627,M,44,1961-11-19,Librarian,Entertainment,Affluent Customer,False,16,3150,VIC,9,2017-11-06,True,True,WeareA2B,Standard,medium,medium,1992.93,762.63,1987-11-11 21:45:29.044122,56,30.0,1230.3000000000002,56,8,1
1627,M,44,1961-11-19,Librarian,Entertainment,Affluent Customer,False,16,3150,VIC,9,2017-05-17,True,True,WeareA2B,Standard,medium,medium,1228.07,400.91,1994-11-07 21:45:29.044122,56,23.0,827.1599999999999,229,8,1
1627,M,44,1961-11-19,Librarian,Entertainment,Affluent Customer,False,16,3150,VIC,9,2017-12-06,True,True,Norco Bicycles,Road,medium,large,1240.31,795.1,2005-06-27 21:45:29.044122,56,12.0,445.2099999999999,26,8,1
1627,M,44,1961-11-19,Librarian,Entertainment,Affluent Customer,False,16,3150,VIC,9,2017-04-06,True,True,WeareA2B,Standard,medium,medium,1228.07,400.91,1994-11-07 21:45:29.044122,56,23.0,827.1599999999999,270,8,1
1627,M,44,1961-11-19,Librarian,Entertainment,Affluent Customer,False,16,3150,VIC,9,2017-04-26,True,True,OHM Cycles,Road,medium,medium,742.54,667.4,1986-04-24 21:45:29.044122,56,31.0,75.13999999999999,250,8,1
1629,M,46,1974-08-21,VP Accounting,Financial Services,Mass Customer,False,14,4413,QLD,5,2017-07-30,False,True,Giant Bicycles,Standard,high,medium,1179.0,707.4,1992-02-10 21:45:29.044122,43,25.0,471.6,155,7,1
1629,M,46,1974-08-21,VP Accounting,Financial Services,Mass Customer,False,14,4413,QLD,5,2017-03-04,True,True,OHM Cycles,Standard,high,medium,227.88,136.73,1997-07-25 21:45:29.044122,43,20.0,91.15,303,7,1
1629,M,46,1974-08-21,VP Accounting,Financial Services,Mass Customer,False,14,4413,QLD,5,2017-12-29,True,True,Trek Bicycles,Road,medium,medium,533.51,400.13,2006-11-20 21:45:29.044122,43,11.0,133.38,3,7,1
1629,M,46,1974-08-21,VP Accounting,Financial Services,Mass Customer,False,14,4413,QLD,5,2017-10-05,False,True,OHM Cycles,Standard,medium,medium,795.34,101.58,1991-07-28 21:45:29.044122,43,26.0,693.76,88,7,1
1629,M,46,1974-08-21,VP Accounting,Financial Services,Mass Customer,False,14,4413,QLD,5,2017-08-10,False,True,WeareA2B,Standard,medium,medium,1769.64,108.76,2005-10-24 21:45:29.044122,43,12.0,1660.88,144,7,1
1629,M,46,1974-08-21,VP Accounting,Financial Services,Mass Customer,False,14,4413,QLD,5,2017-12-04,False,True,Solex,Touring,medium,large,2083.94,675.03,2008-03-03 21:45:29.044122,43,9.0,1408.91,28,7,1
1629,M,46,1974-08-21,VP Accounting,Financial Services,Mass Customer,False,14,4413,QLD,5,2017-11-25,True,True,OHM Cycles,Standard,medium,medium,1636.9,44.71,2005-02-04 21:45:29.044122,43,12.0,1592.19,37,7,1
1630,F,63,1984-09-16,Professor,Manufacturing,Mass Customer,False,16,2681,NSW,1,2017-12-07,True,True,OHM Cycles,Standard,medium,medium,912.52,141.4,2010-04-04 21:45:29.044122,33,7.0,771.12,25,3,2
1630,F,63,1984-09-16,Professor,Manufacturing,Mass Customer,False,16,2681,NSW,1,2017-10-19,True,True,Giant Bicycles,Standard,medium,large,1635.3,993.66,2007-11-25 21:45:29.044122,33,10.0,641.64,74,3,2
1630,F,63,1984-09-16,Professor,Manufacturing,Mass Customer,False,16,2681,NSW,1,2017-08-19,False,True,Solex,Standard,medium,medium,1151.96,649.49,1994-05-21 21:45:29.044122,33,23.0,502.47,135,3,2
1631,M,11,1996-09-03,Speech Pathologist,Financial Services,Affluent Customer,False,1,4510,QLD,2,2017-08-21,False,True,WeareA2B,Road,low,small,1172.78,1043.77,1997-03-27 21:45:29.044122,21,20.0,129.01,133,4,3
1631,M,11,1996-09-03,Speech Pathologist,Financial Services,Affluent Customer,False,1,4510,QLD,2,2017-06-05,False,True,OHM Cycles,Standard,medium,medium,795.34,101.58,1991-07-28 21:45:29.044122,21,26.0,693.76,210,4,3
1631,M,11,1996-09-03,Speech Pathologist,Financial Services,Affluent Customer,False,1,4510,QLD,2,2017-04-02,False,True,WeareA2B,Standard,medium,medium,1231.15,161.6,1999-02-02 21:45:29.044122,21,18.0,1069.5500000000002,274,4,3
1631,M,11,1996-09-03,Speech Pathologist,Financial Services,Affluent Customer,False,1,4510,QLD,2,2017-05-12,True,True,Trek Bicycles,Road,low,medium,980.37,234.43,1999-03-16 21:45:29.044122,21,18.0,745.94,234,4,3
1632,M,43,1985-08-12,Electrical Engineer,Manufacturing,High Net Worth,True,3,3977,VIC,7,2017-03-24,True,True,Giant Bicycles,Road,medium,medium,1538.99,829.65,2011-05-10 21:45:29.044122,32,6.0,709.34,283,1,3
1633,F,16,1964-07-08,Mechanical Systems Engineer,Property,High Net Worth,True,14,4220,QLD,4,2017-12-13,True,True,Solex,Standard,medium,medium,1577.53,826.51,1994-05-21 21:45:29.044122,53,23.0,751.02,19,3,2
1633,F,16,1964-07-08,Mechanical Systems Engineer,Property,High Net Worth,True,14,4220,QLD,4,2017-02-10,True,True,Trek Bicycles,Road,medium,large,1894.19,598.76,1988-01-05 21:45:29.044122,53,29.0,1295.43,325,3,2
1633,F,16,1964-07-08,Mechanical Systems Engineer,Property,High Net Worth,True,14,4220,QLD,4,2017-01-16,False,True,Solex,Standard,medium,medium,1151.96,649.49,2006-11-20 21:45:29.044122,53,11.0,502.47,350,3,2
1634,F,20,1970-08-31,Director of Sales,Manufacturing,Affluent Customer,False,12,2138,NSW,11,2017-12-01,False,True,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1998-01-20 21:45:29.044122,47,19.0,152.54999999999995,31,4,2
1634,F,20,1970-08-31,Director of Sales,Manufacturing,Affluent Customer,False,12,2138,NSW,11,2017-06-13,False,True,Giant Bicycles,Road,low,small,590.26,525.33,2005-04-22 21:45:29.044122,47,12.0,64.92999999999995,202,4,2
1634,F,20,1970-08-31,Director of Sales,Manufacturing,Affluent Customer,False,12,2138,NSW,11,2017-06-17,False,True,Solex,Standard,low,medium,1289.85,74.51,2002-05-28 21:45:29.044122,47,15.0,1215.34,198,4,2
1634,F,20,1970-08-31,Director of Sales,Manufacturing,Affluent Customer,False,12,2138,NSW,11,2017-06-15,False,True,Solex,Road,medium,medium,416.98,312.74,1991-10-26 21:45:29.044122,47,26.0,104.24000000000001,200,4,2
1635,F,36,1971-09-02,Safety Technician IV,Financial Services,Mass Customer,False,7,3186,VIC,11,2017-02-07,False,True,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2004-10-20 21:45:29.044122,46,13.0,195.33999999999992,328,4,3
1635,F,36,1971-09-02,Safety Technician IV,Financial Services,Mass Customer,False,7,3186,VIC,11,2017-06-30,True,True,WeareA2B,Standard,medium,small,1415.01,1259.36,1997-06-22 21:45:29.044122,46,20.0,155.6500000000001,185,4,3
1635,F,36,1971-09-02,Safety Technician IV,Financial Services,Mass Customer,False,7,3186,VIC,11,2017-08-13,False,True,Giant Bicycles,Standard,high,small,1977.36,1759.85,2006-02-08 21:45:29.044122,46,11.0,217.51,141,4,3
1635,F,36,1971-09-02,Safety Technician IV,Financial Services,Mass Customer,False,7,3186,VIC,11,2017-03-18,True,True,Solex,Standard,medium,medium,1577.53,826.51,2005-08-31 21:45:29.044122,46,12.0,751.02,289,4,3
1636,F,65,1980-05-12,Chemical Engineer,Manufacturing,High Net Worth,True,5,2478,NSW,8,2017-05-14,False,True,Norco Bicycles,Standard,low,medium,363.01,290.41,1999-10-26 21:45:29.044122,37,18.0,72.59999999999997,232,5,2
1636,F,65,1980-05-12,Chemical Engineer,Manufacturing,High Net Worth,True,5,2478,NSW,8,2017-02-07,False,True,Giant Bicycles,Standard,medium,large,1635.3,993.66,1998-07-03 21:45:29.044122,37,19.0,641.64,328,5,2
1636,F,65,1980-05-12,Chemical Engineer,Manufacturing,High Net Worth,True,5,2478,NSW,8,2017-02-08,False,True,Solex,Standard,low,medium,945.04,507.58,2004-11-22 21:45:29.044122,37,13.0,437.46,327,5,2
1636,F,65,1980-05-12,Chemical Engineer,Manufacturing,High Net Worth,True,5,2478,NSW,8,2017-01-21,True,True,Trek Bicycles,Road,medium,large,1894.19,598.76,2010-04-04 21:45:29.044122,37,7.0,1295.43,345,5,2
1636,F,65,1980-05-12,Chemical Engineer,Manufacturing,High Net Worth,True,5,2478,NSW,8,2017-11-20,False,True,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-11-06 21:45:29.044122,37,17.0,827.1599999999999,42,5,2
1637,M,78,1969-02-07,Statistician II,Manufacturing,High Net Worth,False,6,2170,NSW,9,2017-07-11,True,True,Trek Bicycles,Road,medium,large,1894.19,598.76,1998-01-05 21:45:29.044122,48,19.0,1295.43,174,7,1
1637,M,78,1969-02-07,Statistician II,Manufacturing,High Net Worth,False,6,2170,NSW,9,2017-08-09,False,True,Giant Bicycles,Standard,medium,large,1812.75,582.48,2004-11-22 21:45:29.044122,48,13.0,1230.27,145,7,1
1637,M,78,1969-02-07,Statistician II,Manufacturing,High Net Worth,False,6,2170,NSW,9,2017-07-22,False,True,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1998-02-24 21:45:29.044122,48,19.0,737.5699999999999,163,7,1
1637,M,78,1969-02-07,Statistician II,Manufacturing,High Net Worth,False,6,2170,NSW,9,2017-02-28,False,True,Solex,Standard,medium,large,202.62,151.96,2010-09-14 21:45:29.044122,48,7.0,50.66,307,7,1
1637,M,78,1969-02-07,Statistician II,Manufacturing,High Net Worth,False,6,2170,NSW,9,2017-01-15,True,True,Trek Bicycles,Road,medium,medium,533.51,400.13,2006-11-20 21:45:29.044122,48,11.0,133.38,351,7,1
1637,M,78,1969-02-07,Statistician II,Manufacturing,High Net Worth,False,6,2170,NSW,9,2017-03-13,True,True,Norco Bicycles,Standard,medium,medium,360.4,270.3,2011-05-24 21:45:29.044122,48,6.0,90.09999999999997,294,7,1
1637,M,78,1969-02-07,Statistician II,Manufacturing,High Net Worth,False,6,2170,NSW,9,2017-08-03,False,True,Solex,Standard,medium,medium,1151.96,649.49,1994-05-21 21:45:29.044122,48,23.0,502.47,151,7,1
1638,M,55,1992-05-12,Speech Pathologist,Financial Services,Mass Customer,True,10,3018,VIC,4,2017-02-12,True,True,OHM Cycles,Standard,medium,medium,1636.9,44.71,2009-09-26 21:45:29.044122,25,8.0,1592.19,323,4,2
1638,M,55,1992-05-12,Speech Pathologist,Financial Services,Mass Customer,True,10,3018,VIC,4,2017-12-19,True,True,OHM Cycles,Standard,low,medium,1793.43,248.82,2004-11-22 21:45:29.044122,25,13.0,1544.6100000000001,13,4,2
1638,M,55,1992-05-12,Speech Pathologist,Financial Services,Mass Customer,True,10,3018,VIC,4,2017-06-17,True,True,WeareA2B,Standard,medium,medium,1065.03,230.09,1998-07-03 21:45:29.044122,25,19.0,834.9399999999999,198,4,2
1638,M,55,1992-05-12,Speech Pathologist,Financial Services,Mass Customer,True,10,3018,VIC,4,2017-12-03,False,True,OHM Cycles,Road,medium,medium,742.54,667.4,1998-01-20 21:45:29.044122,25,19.0,75.13999999999999,29,4,2
1641,M,29,1972-09-01,Community Outreach Specialist,Financial Services,Mass Customer,False,14,3198,VIC,4,2017-04-27,True,True,OHM Cycles,Road,medium,medium,1280.28,829.51,1996-05-12 21:45:29.044122,45,21.0,450.77,249,9,1
1641,M,29,1972-09-01,Community Outreach Specialist,Financial Services,Mass Customer,False,14,3198,VIC,4,2017-01-19,True,True,Solex,Standard,high,medium,1024.66,614.8,1991-04-27 21:45:29.044122,45,26.0,409.8600000000001,347,9,1
1641,M,29,1972-09-01,Community Outreach Specialist,Financial Services,Mass Customer,False,14,3198,VIC,4,2017-08-21,True,True,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1986-01-20 21:45:29.044122,45,31.0,133.7800000000002,133,9,1
1641,M,29,1972-09-01,Community Outreach Specialist,Financial Services,Mass Customer,False,14,3198,VIC,4,2017-02-09,True,True,WeareA2B,Touring,medium,medium,1466.68,363.25,2008-08-18 21:45:29.044122,45,9.0,1103.43,326,9,1
1641,M,29,1972-09-01,Community Outreach Specialist,Financial Services,Mass Customer,False,14,3198,VIC,4,2017-06-30,False,True,OHM Cycles,Standard,medium,medium,795.34,101.58,1991-07-28 21:45:29.044122,45,26.0,693.76,185,9,1
1641,M,29,1972-09-01,Community Outreach Specialist,Financial Services,Mass Customer,False,14,3198,VIC,4,2017-08-18,False,True,OHM Cycles,Road,high,large,12.01,7.21,2003-08-24 21:45:29.044122,45,14.0,4.8,136,9,1
1641,M,29,1972-09-01,Community Outreach Specialist,Financial Services,Mass Customer,False,14,3198,VIC,4,2017-02-27,False,True,Giant Bicycles,Standard,high,medium,1274.93,764.96,2002-01-19 21:45:29.044122,45,15.0,509.97,308,9,1
1641,M,29,1972-09-01,Community Outreach Specialist,Financial Services,Mass Customer,False,14,3198,VIC,4,2017-10-28,True,True,Solex,Standard,medium,medium,1163.89,589.27,2010-12-25 21:45:29.044122,45,7.0,574.6200000000001,65,9,1
1641,M,29,1972-09-01,Community Outreach Specialist,Financial Services,Mass Customer,False,14,3198,VIC,4,2017-02-10,True,True,Norco Bicycles,Road,medium,large,1240.31,795.1,2005-06-27 21:45:29.044122,45,12.0,445.2099999999999,325,9,1
1642,M,97,1982-10-11,Systems Administrator II,Manufacturing,Affluent Customer,True,3,2090,NSW,10,2017-10-07,False,True,Norco Bicycles,Standard,high,medium,1148.64,689.18,1993-06-02 21:45:29.044122,35,24.0,459.46000000000015,86,5,2
1642,M,97,1982-10-11,Systems Administrator II,Manufacturing,Affluent Customer,True,3,2090,NSW,10,2017-03-01,False,True,Norco Bicycles,Road,high,large,774.53,464.72,1988-12-27 21:45:29.044122,35,29.0,309.80999999999995,306,5,2
1642,M,97,1982-10-11,Systems Administrator II,Manufacturing,Affluent Customer,True,3,2090,NSW,10,2017-08-23,False,True,Norco Bicycles,Standard,medium,medium,360.4,270.3,1998-02-24 21:45:29.044122,35,19.0,90.09999999999997,131,5,2
1642,M,97,1982-10-11,Systems Administrator II,Manufacturing,Affluent Customer,True,3,2090,NSW,10,2017-03-06,False,True,Norco Bicycles,Standard,medium,small,586.45,521.94,1992-02-10 21:45:29.044122,35,25.0,64.50999999999999,301,5,2
1642,M,97,1982-10-11,Systems Administrator II,Manufacturing,Affluent Customer,True,3,2090,NSW,10,2017-05-24,True,True,Solex,Standard,medium,medium,1483.2,99.59,2005-02-04 21:45:29.044122,35,12.0,1383.6100000000001,222,5,2
1644,M,57,1969-12-01,Speech Pathologist,Health,Mass Customer,False,10,2043,NSW,9,2017-12-08,False,True,Trek Bicycles,Standard,low,medium,1057.51,154.4,1988-12-27 21:45:29.044122,48,29.0,903.11,24,7,1
1644,M,57,1969-12-01,Speech Pathologist,Health,Mass Customer,False,10,2043,NSW,9,2017-04-09,True,True,WeareA2B,Standard,medium,medium,1228.07,400.91,1994-11-07 21:45:29.044122,48,23.0,827.1599999999999,267,7,1
1644,M,57,1969-12-01,Speech Pathologist,Health,Mass Customer,False,10,2043,NSW,9,2017-04-11,False,True,Solex,Road,medium,small,1703.52,1516.13,2005-10-01 21:45:29.044122,48,12.0,187.38999999999987,265,7,1
1644,M,57,1969-12-01,Speech Pathologist,Health,Mass Customer,False,10,2043,NSW,9,2017-09-20,True,True,Trek Bicycles,Road,medium,large,1894.19,598.76,1998-01-05 21:45:29.044122,48,19.0,1295.43,103,7,1
1644,M,57,1969-12-01,Speech Pathologist,Health,Mass Customer,False,10,2043,NSW,9,2017-01-24,False,True,Giant Bicycles,Standard,medium,medium,230.91,173.18,2001-04-27 21:45:29.044122,48,16.0,57.72999999999999,342,7,1
1644,M,57,1969-12-01,Speech Pathologist,Health,Mass Customer,False,10,2043,NSW,9,2017-04-16,True,True,OHM Cycles,Road,medium,medium,742.54,667.4,1986-04-24 21:45:29.044122,48,31.0,75.13999999999999,260,7,1
1644,M,57,1969-12-01,Speech Pathologist,Health,Mass Customer,False,10,2043,NSW,9,2017-11-29,True,True,OHM Cycles,Standard,medium,medium,1636.9,44.71,2005-02-04 21:45:29.044122,48,12.0,1592.19,33,7,1
1646,F,39,1994-06-20,Senior Financial Analyst,Financial Services,Mass Customer,True,1,2107,NSW,12,2017-03-29,False,True,WeareA2B,Standard,medium,medium,752.64,205.36,1993-06-02 21:45:29.044122,23,24.0,547.28,278,7,1
1646,F,39,1994-06-20,Senior Financial Analyst,Financial Services,Mass Customer,True,1,2107,NSW,12,2017-08-17,False,True,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1999-10-26 21:45:29.044122,23,18.0,817.36,137,7,1
1646,F,39,1994-06-20,Senior Financial Analyst,Financial Services,Mass Customer,True,1,2107,NSW,12,2017-08-05,True,True,Solex,Standard,medium,medium,1577.53,826.51,2004-11-22 21:45:29.044122,23,13.0,751.02,149,7,1
1646,F,39,1994-06-20,Senior Financial Analyst,Financial Services,Mass Customer,True,1,2107,NSW,12,2017-11-25,True,True,Solex,Standard,medium,medium,575.27,431.45,2003-08-24 21:45:29.044122,23,14.0,143.82,37,7,1
1646,F,39,1994-06-20,Senior Financial Analyst,Financial Services,Mass Customer,True,1,2107,NSW,12,2017-03-01,True,True,Solex,Standard,medium,medium,1151.96,649.49,2001-03-18 21:45:29.044122,23,16.0,502.47,306,7,1
1646,F,39,1994-06-20,Senior Financial Analyst,Financial Services,Mass Customer,True,1,2107,NSW,12,2017-11-18,True,True,OHM Cycles,Standard,medium,medium,1636.9,44.71,2009-09-26 21:45:29.044122,23,8.0,1592.19,44,7,1
1646,F,39,1994-06-20,Senior Financial Analyst,Financial Services,Mass Customer,True,1,2107,NSW,12,2017-12-04,True,True,Trek Bicycles,Road,medium,medium,533.51,400.13,1985-07-08 21:45:29.044122,23,32.0,133.38,28,7,1
1648,F,22,1981-06-09,VP Accounting,Financial Services,Mass Customer,False,8,3197,VIC,10,2017-05-13,False,True,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2011-05-02 21:45:29.044122,36,6.0,448.67999999999995,233,4,2
1648,F,22,1981-06-09,VP Accounting,Financial Services,Mass Customer,False,8,3197,VIC,10,2017-07-23,True,True,OHM Cycles,Standard,medium,medium,1227.34,770.89,1989-01-25 21:45:29.044122,36,28.0,456.44999999999993,162,4,2
1648,F,22,1981-06-09,VP Accounting,Financial Services,Mass Customer,False,8,3197,VIC,10,2017-12-17,True,True,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2011-05-02 21:45:29.044122,36,6.0,448.67999999999995,15,4,2
1648,F,22,1981-06-09,VP Accounting,Financial Services,Mass Customer,False,8,3197,VIC,10,2017-07-25,True,True,OHM Cycles,Standard,medium,medium,912.52,141.4,2010-04-04 21:45:29.044122,36,7.0,771.12,160,4,2
1649,M,6,1962-07-17,Chief Design Engineer,Property,Mass Customer,False,7,2250,NSW,8,2017-06-08,True,False,Giant Bicycles,Road,medium,medium,792.9,594.68,1987-03-20 21:45:29.044122,55,30.0,198.22000000000003,207,3,2
1649,M,6,1962-07-17,Chief Design Engineer,Property,Mass Customer,False,7,2250,NSW,8,2017-10-20,False,True,WeareA2B,Standard,medium,medium,1769.64,108.76,2005-10-24 21:45:29.044122,55,12.0,1660.88,73,3,2
1649,M,6,1962-07-17,Chief Design Engineer,Property,Mass Customer,False,7,2250,NSW,8,2017-09-05,True,True,Giant Bicycles,Standard,medium,large,1812.75,582.48,2004-11-22 21:45:29.044122,55,13.0,1230.27,118,3,2
1651,F,9,1996-11-25,Web Designer I,Telecommunications,Mass Customer,True,4,2066,NSW,10,2017-03-27,False,True,Solex,Standard,medium,medium,71.49,53.62,2007-03-03 21:45:29.044122,21,10.0,17.869999999999997,280,5,2
1651,F,9,1996-11-25,Web Designer I,Telecommunications,Mass Customer,True,4,2066,NSW,10,2017-01-21,False,True,Norco Bicycles,Road,medium,medium,543.39,407.54,1994-01-04 21:45:29.044122,21,23.0,135.84999999999997,345,5,2
