customer_id,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,owns_car,tenure,postcode,state,property_valuation,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,customer_age,product_age
2259,F,83,1999-07-02,Environmental Specialist,,Affluent Customer,False,2,2320,NSW,5,2017-07-18,True,True,WeareA2B,Standard,medium,medium,1231.15,161.6,1999-02-05 03:32:46.094274,18,18.0
2259,F,83,1999-07-02,Environmental Specialist,,Affluent Customer,False,2,2320,NSW,5,2017-05-24,True,True,Trek Bicycles,Road,low,medium,980.37,234.43,1999-03-19 03:32:46.094274,18,18.0
2259,F,83,1999-07-02,Environmental Specialist,,Affluent Customer,False,2,2320,NSW,5,2017-05-31,False,True,Giant Bicycles,Standard,medium,large,1635.3,993.66,2007-11-28 03:32:46.094274,18,10.0
2259,F,83,1999-07-02,Environmental Specialist,,Affluent Customer,False,2,2320,NSW,5,2017-07-22,True,True,Trek Bicycles,Standard,high,medium,358.39,215.03,1998-07-06 03:32:46.094274,18,19.0
2260,M,38,1967-02-09,Administrative Assistant IV,Argiculture,High Net Worth,False,11,2200,NSW,8,2017-12-13,False,True,WeareA2B,Standard,medium,medium,1228.07,400.91,1994-11-10 03:32:46.094274,50,23.0
2260,M,38,1967-02-09,Administrative Assistant IV,Argiculture,High Net Worth,False,11,2200,NSW,8,2017-07-09,False,True,WeareA2B,Standard,medium,medium,1769.64,108.76,2005-10-27 03:32:46.094274,50,12.0
2260,M,38,1967-02-09,Administrative Assistant IV,Argiculture,High Net Worth,False,11,2200,NSW,8,2017-11-17,False,True,OHM Cycles,Road,medium,medium,1280.28,829.51,1996-05-15 03:32:46.094274,50,21.0
2260,M,38,1967-02-09,Administrative Assistant IV,Argiculture,High Net Worth,False,11,2200,NSW,8,2017-06-25,False,True,Solex,Standard,medium,medium,1945.43,333.18,1997-02-18 03:32:46.094274,50,20.0
2260,M,38,1967-02-09,Administrative Assistant IV,Argiculture,High Net Worth,False,11,2200,NSW,8,2017-04-02,False,True,OHM Cycles,Standard,medium,medium,795.34,101.58,1991-07-31 03:32:46.094274,50,26.0
2260,M,38,1967-02-09,Administrative Assistant IV,Argiculture,High Net Worth,False,11,2200,NSW,8,2017-05-28,False,True,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1986-01-23 03:32:46.094274,50,31.0
2261,M,81,1980-09-21,Account Representative II,Health,Mass Customer,True,13,3101,VIC,11,2017-04-25,True,True,Norco Bicycles,Standard,low,medium,363.01,290.41,1997-03-30 03:32:46.094274,37,20.0
2261,M,81,1980-09-21,Account Representative II,Health,Mass Customer,True,13,3101,VIC,11,2017-11-25,True,True,Solex,Standard,high,medium,748.17,448.9,1997-09-05 03:32:46.094274,37,20.0
2261,M,81,1980-09-21,Account Representative II,Health,Mass Customer,True,13,3101,VIC,11,2017-08-18,True,True,Giant Bicycles,Standard,medium,large,1635.3,993.66,2007-11-28 03:32:46.094274,37,10.0
2261,M,81,1980-09-21,Account Representative II,Health,Mass Customer,True,13,3101,VIC,11,2017-03-18,False,True,Giant Bicycles,Standard,high,medium,1129.13,677.48,1999-03-19 03:32:46.094274,37,18.0
2262,F,90,1984-04-21,Pharmacist,Health,Mass Customer,True,2,4226,QLD,8,2017-06-21,False,True,Solex,Standard,medium,medium,71.49,53.62,1999-03-19 03:32:46.094274,33,18.0
2262,F,90,1984-04-21,Pharmacist,Health,Mass Customer,True,2,4226,QLD,8,2017-09-22,True,True,WeareA2B,Standard,medium,medium,1065.03,230.09,1998-02-28 03:32:46.094274,33,19.0
2262,F,90,1984-04-21,Pharmacist,Health,Mass Customer,True,2,4226,QLD,8,2017-09-22,False,True,Giant Bicycles,Road,medium,medium,792.9,594.68,2000-11-09 03:32:46.094274,33,17.0
2262,F,90,1984-04-21,Pharmacist,Health,Mass Customer,True,2,4226,QLD,8,2017-10-16,False,True,Giant Bicycles,Standard,high,medium,1129.13,677.48,1999-03-19 03:32:46.094274,33,18.0
2263,F,79,1987-02-06,Professor,Argiculture,Mass Customer,True,21,3350,VIC,4,2017-10-31,False,True,OHM Cycles,Standard,medium,medium,795.34,101.58,2009-12-05 03:32:46.094274,30,8.0
2263,F,79,1987-02-06,Professor,Argiculture,Mass Customer,True,21,3350,VIC,4,2017-07-20,False,True,Solex,Standard,medium,medium,71.49,53.62,2007-05-23 03:32:46.094274,30,10.0
2263,F,79,1987-02-06,Professor,Argiculture,Mass Customer,True,21,3350,VIC,4,2017-11-25,True,True,Solex,Touring,medium,large,2083.94,675.03,1999-01-26 03:32:46.094274,30,18.0
2263,F,79,1987-02-06,Professor,Argiculture,Mass Customer,True,21,3350,VIC,4,2017-11-21,False,True,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2006-02-16 03:32:46.094274,30,11.0
2263,F,79,1987-02-06,Professor,Argiculture,Mass Customer,True,21,3350,VIC,4,2017-08-14,True,True,OHM Cycles,Standard,high,medium,2005.66,1203.4,2010-04-07 03:32:46.094274,30,7.0
2264,F,18,1972-07-17,Occupational Therapist,Health,Affluent Customer,False,9,3977,VIC,6,2017-07-30,False,True,Solex,Standard,high,medium,1024.66,614.8,1991-04-30 03:32:46.094274,45,26.0
2264,F,18,1972-07-17,Occupational Therapist,Health,Affluent Customer,False,9,3977,VIC,6,2017-02-08,True,True,OHM Cycles,Standard,medium,medium,912.52,141.4,2010-04-07 03:32:46.094274,45,7.0
2264,F,18,1972-07-17,Occupational Therapist,Health,Affluent Customer,False,9,3977,VIC,6,2017-04-21,True,True,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1987-04-01 03:32:46.094274,45,30.0
2264,F,18,1972-07-17,Occupational Therapist,Health,Affluent Customer,False,9,3977,VIC,6,2017-07-19,True,True,Solex,Standard,medium,large,1071.23,380.74,1990-09-24 03:32:46.094274,45,27.0
2264,F,18,1972-07-17,Occupational Therapist,Health,Affluent Customer,False,9,3977,VIC,6,2017-03-06,True,True,Giant Bicycles,Standard,medium,medium,642.7,211.37,1996-09-09 03:32:46.094274,45,21.0
2264,F,18,1972-07-17,Occupational Therapist,Health,Affluent Customer,False,9,3977,VIC,6,2017-03-01,False,True,OHM Cycles,Standard,medium,medium,235.63,125.07,1999-01-26 03:32:46.094274,45,18.0
2265,M,55,1980-07-29,,Property,Mass Customer,True,5,4006,QLD,8,2017-09-26,False,True,Giant Bicycles,Standard,medium,large,1812.75,582.48,1994-05-24 03:32:46.094274,37,23.0
2265,M,55,1980-07-29,,Property,Mass Customer,True,5,4006,QLD,8,2017-04-08,True,True,Norco Bicycles,Road,high,large,774.53,464.72,1990-06-08 03:32:46.094274,37,27.0
2265,M,55,1980-07-29,,Property,Mass Customer,True,5,4006,QLD,8,2017-01-11,False,True,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2000-01-28 03:32:46.094274,37,17.0
2266,M,74,1998-10-11,,Retail,High Net Worth,False,1,2484,NSW,6,2017-01-25,False,True,Solex,Standard,medium,medium,1151.96,649.49,1994-05-24 03:32:46.094274,19,23.0
2266,M,74,1998-10-11,,Retail,High Net Worth,False,1,2484,NSW,6,2017-06-10,False,True,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1986-01-23 03:32:46.094274,19,31.0
2266,M,74,1998-10-11,,Retail,High Net Worth,False,1,2484,NSW,6,2017-01-06,True,True,Trek Bicycles,Standard,medium,large,1469.44,596.55,2006-11-06 03:32:46.094274,19,11.0
2266,M,74,1998-10-11,,Retail,High Net Worth,False,1,2484,NSW,6,2017-04-13,True,True,Solex,Standard,low,medium,945.04,507.58,1990-06-08 03:32:46.094274,19,27.0
2266,M,74,1998-10-11,,Retail,High Net Worth,False,1,2484,NSW,6,2017-12-01,True,True,Giant Bicycles,Road,low,small,590.26,525.33,2005-04-25 03:32:46.094274,19,12.0
2266,M,74,1998-10-11,,Retail,High Net Worth,False,1,2484,NSW,6,2017-09-12,True,True,Norco Bicycles,Mountain,low,small,688.63,612.88,1988-03-22 03:32:46.094274,19,29.0
2266,M,74,1998-10-11,,Retail,High Net Worth,False,1,2484,NSW,6,2017-04-13,False,True,OHM Cycles,Standard,low,medium,71.16,56.93,2009-12-05 03:32:46.094274,19,8.0
2266,M,74,1998-10-11,,Retail,High Net Worth,False,1,2484,NSW,6,2017-01-03,True,True,Solex,Standard,medium,medium,441.49,84.99,1987-10-01 03:32:46.094274,19,30.0
2266,M,74,1998-10-11,,Retail,High Net Worth,False,1,2484,NSW,6,2017-10-27,False,True,Norco Bicycles,Road,medium,medium,544.05,376.84,2000-04-11 03:32:46.094274,19,17.0
2266,M,74,1998-10-11,,Retail,High Net Worth,False,1,2484,NSW,6,2017-01-07,False,True,OHM Cycles,Standard,low,medium,1793.43,248.82,1994-01-07 03:32:46.094274,19,23.0
2267,F,78,1964-04-28,Business Systems Development Analyst,,Affluent Customer,False,14,4171,QLD,10,2017-02-02,False,True,Giant Bicycles,Standard,high,medium,1179.0,707.4,1992-02-13 03:32:46.094274,53,25.0
2267,F,78,1964-04-28,Business Systems Development Analyst,,Affluent Customer,False,14,4171,QLD,10,2017-04-06,True,True,Giant Bicycles,Road,low,small,590.26,525.33,2005-04-25 03:32:46.094274,53,12.0
2267,F,78,1964-04-28,Business Systems Development Analyst,,Affluent Customer,False,14,4171,QLD,10,2017-05-23,True,True,Solex,Standard,high,large,1842.92,1105.75,1990-04-13 03:32:46.094274,53,27.0
2267,F,78,1964-04-28,Business Systems Development Analyst,,Affluent Customer,False,14,4171,QLD,10,2017-01-16,True,True,Giant Bicycles,Road,medium,medium,792.9,594.68,1987-03-23 03:32:46.094274,53,30.0
2267,F,78,1964-04-28,Business Systems Development Analyst,,Affluent Customer,False,14,4171,QLD,10,2017-09-22,True,True,Solex,Standard,medium,large,1061.56,733.58,1988-01-08 03:32:46.094274,53,29.0
2268,F,66,1965-10-07,Pharmacist,Health,Mass Customer,False,19,3218,VIC,8,2017-04-06,True,True,WeareA2B,Standard,medium,medium,1292.84,13.44,2003-10-01 03:32:46.094274,52,14.0
2268,F,66,1965-10-07,Pharmacist,Health,Mass Customer,False,19,3218,VIC,8,2017-11-25,True,True,WeareA2B,Standard,medium,medium,1228.07,400.91,1994-11-10 03:32:46.094274,52,23.0
2268,F,66,1965-10-07,Pharmacist,Health,Mass Customer,False,19,3218,VIC,8,2017-02-06,True,True,Solex,Standard,medium,medium,1151.96,649.49,1994-05-24 03:32:46.094274,52,23.0
2268,F,66,1965-10-07,Pharmacist,Health,Mass Customer,False,19,3218,VIC,8,2017-07-02,False,True,WeareA2B,Standard,medium,medium,1992.93,762.63,1987-11-14 03:32:46.094274,52,30.0
2268,F,66,1965-10-07,Pharmacist,Health,Mass Customer,False,19,3218,VIC,8,2017-04-07,False,True,OHM Cycles,Touring,low,medium,1073.07,933.84,1991-07-16 03:32:46.094274,52,26.0
2268,F,66,1965-10-07,Pharmacist,Health,Mass Customer,False,19,3218,VIC,8,2017-08-21,True,True,OHM Cycles,Standard,low,medium,71.16,56.93,2009-12-05 03:32:46.094274,52,8.0
2268,F,66,1965-10-07,Pharmacist,Health,Mass Customer,False,19,3218,VIC,8,2017-02-17,False,True,Solex,Standard,medium,large,1061.56,733.58,1988-01-08 03:32:46.094274,52,29.0
2268,F,66,1965-10-07,Pharmacist,Health,Mass Customer,False,19,3218,VIC,8,2017-08-09,False,True,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1998-01-23 03:32:46.094274,52,19.0
2269,F,33,1989-11-11,Product Engineer,,Mass Customer,False,9,2323,NSW,3,2017-11-13,False,True,WeareA2B,Standard,medium,medium,1292.84,13.44,2003-10-01 03:32:46.094274,28,14.0
2269,F,33,1989-11-11,Product Engineer,,Mass Customer,False,9,2323,NSW,3,2017-03-04,True,True,Giant Bicycles,Standard,high,medium,1179.0,707.4,1992-02-13 03:32:46.094274,28,25.0
2269,F,33,1989-11-11,Product Engineer,,Mass Customer,False,9,2323,NSW,3,2017-08-04,True,True,WeareA2B,Road,low,small,1172.78,1043.77,1997-03-30 03:32:46.094274,28,20.0
2269,F,33,1989-11-11,Product Engineer,,Mass Customer,False,9,2323,NSW,3,2017-06-06,False,True,Giant Bicycles,Standard,medium,large,1812.75,582.48,2004-11-25 03:32:46.094274,28,13.0
2269,F,33,1989-11-11,Product Engineer,,Mass Customer,False,9,2323,NSW,3,2017-02-22,True,True,Giant Bicycles,Standard,high,medium,1129.13,677.48,2000-01-28 03:32:46.094274,28,17.0
2269,F,33,1989-11-11,Product Engineer,,Mass Customer,False,9,2323,NSW,3,2017-11-09,False,True,Trek Bicycles,Road,medium,large,1894.19,598.76,1998-01-08 03:32:46.094274,28,19.0
2269,F,33,1989-11-11,Product Engineer,,Mass Customer,False,9,2323,NSW,3,2017-03-05,False,True,WeareA2B,Standard,medium,medium,752.64,205.36,2010-01-20 03:32:46.094274,28,7.0
2270,M,50,1966-09-28,Information Systems Manager,Retail,Affluent Customer,False,9,3095,VIC,10,2017-01-10,True,True,Solex,Standard,high,large,1842.92,1105.75,2007-11-28 03:32:46.094274,51,10.0
2270,M,50,1966-09-28,Information Systems Manager,Retail,Affluent Customer,False,9,3095,VIC,10,2017-06-28,True,True,Trek Bicycles,Standard,medium,large,2091.47,388.92,2009-11-08 03:32:46.094274,51,8.0
2270,M,50,1966-09-28,Information Systems Manager,Retail,Affluent Customer,False,9,3095,VIC,10,2017-08-23,False,True,Giant Bicycles,Standard,medium,large,1812.75,582.48,2005-09-03 03:32:46.094274,51,12.0
2270,M,50,1966-09-28,Information Systems Manager,Retail,Affluent Customer,False,9,3095,VIC,10,2017-06-19,False,True,Solex,Standard,medium,medium,478.16,298.72,2007-05-23 03:32:46.094274,51,10.0
2270,M,50,1966-09-28,Information Systems Manager,Retail,Affluent Customer,False,9,3095,VIC,10,2017-05-13,False,True,WeareA2B,Touring,medium,large,1362.99,57.74,2010-12-28 03:32:46.094274,51,7.0
2271,M,96,1974-03-26,,Telecommunications,Mass Customer,True,18,2619,NSW,8,2017-07-06,False,True,WeareA2B,Touring,medium,large,1362.99,57.74,1995-04-24 03:32:46.094274,43,22.0
2272,F,82,1994-12-21,Internal Auditor,Manufacturing,Mass Customer,False,1,4306,QLD,4,2017-09-17,True,True,WeareA2B,Standard,medium,medium,1292.84,13.44,2003-10-01 03:32:46.094274,23,14.0
2272,F,82,1994-12-21,Internal Auditor,Manufacturing,Mass Customer,False,1,4306,QLD,4,2017-08-06,False,True,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2004-10-23 03:32:46.094274,23,13.0
2272,F,82,1994-12-21,Internal Auditor,Manufacturing,Mass Customer,False,1,4306,QLD,4,2017-05-30,False,True,Solex,Standard,medium,medium,1163.89,589.27,2010-12-28 03:32:46.094274,23,7.0
2272,F,82,1994-12-21,Internal Auditor,Manufacturing,Mass Customer,False,1,4306,QLD,4,2017-01-27,False,True,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1986-01-23 03:32:46.094274,23,31.0
2272,F,82,1994-12-21,Internal Auditor,Manufacturing,Mass Customer,False,1,4306,QLD,4,2017-05-18,False,True,Giant Bicycles,Standard,high,medium,1129.13,677.48,2000-01-28 03:32:46.094274,23,17.0
2272,F,82,1994-12-21,Internal Auditor,Manufacturing,Mass Customer,False,1,4306,QLD,4,2017-01-08,False,True,Giant Bicycles,Road,medium,medium,1538.99,829.65,2010-07-25 03:32:46.094274,23,7.0
2273,F,71,1964-08-04,Assistant Professor,,Mass Customer,True,9,2092,NSW,12,2017-07-24,True,True,Giant Bicycles,Standard,high,medium,1274.93,764.96,2010-12-28 03:32:46.094274,53,7.0
2273,F,71,1964-08-04,Assistant Professor,,Mass Customer,True,9,2092,NSW,12,2017-10-09,True,True,Norco Bicycles,Standard,low,medium,363.01,290.41,1998-07-06 03:32:46.094274,53,19.0
2273,F,71,1964-08-04,Assistant Professor,,Mass Customer,True,9,2092,NSW,12,2017-06-06,False,True,Norco Bicycles,Road,medium,medium,543.39,407.54,1987-04-01 03:32:46.094274,53,30.0
2273,F,71,1964-08-04,Assistant Professor,,Mass Customer,True,9,2092,NSW,12,2017-02-03,False,True,Giant Bicycles,Standard,high,medium,1129.13,677.48,1999-02-05 03:32:46.094274,53,18.0
2273,F,71,1964-08-04,Assistant Professor,,Mass Customer,True,9,2092,NSW,12,2017-02-14,True,True,OHM Cycles,Standard,high,medium,1458.17,874.9,2002-05-31 03:32:46.094274,53,15.0
2273,F,71,1964-08-04,Assistant Professor,,Mass Customer,True,9,2092,NSW,12,2017-03-08,True,True,OHM Cycles,Touring,low,medium,1073.07,933.84,2010-01-20 03:32:46.094274,53,7.0
2273,F,71,1964-08-04,Assistant Professor,,Mass Customer,True,9,2092,NSW,12,2017-12-04,False,True,Giant Bicycles,Standard,high,medium,1129.13,677.48,1999-03-19 03:32:46.094274,53,18.0
2273,F,71,1964-08-04,Assistant Professor,,Mass Customer,True,9,2092,NSW,12,2017-07-31,False,True,Trek Bicycles,Road,medium,medium,533.51,400.13,2006-09-29 03:32:46.094274,53,11.0
2273,F,71,1964-08-04,Assistant Professor,,Mass Customer,True,9,2092,NSW,12,2017-07-11,True,True,Trek Bicycles,Road,low,small,1720.7,1531.42,1991-07-31 03:32:46.094274,53,26.0
2273,F,71,1964-08-04,Assistant Professor,,Mass Customer,True,9,2092,NSW,12,2017-09-14,True,True,WeareA2B,Standard,low,medium,642.31,513.85,1999-06-08 03:32:46.094274,53,18.0
2274,F,15,1979-11-26,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,True,13,2090,NSW,10,2017-08-15,True,True,Solex,Standard,medium,medium,71.49,53.62,2000-01-28 03:32:46.094274,38,17.0
2274,F,15,1979-11-26,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,True,13,2090,NSW,10,2017-11-05,True,True,Solex,Standard,medium,medium,71.49,53.62,2007-05-23 03:32:46.094274,38,10.0
2275,F,77,1992-07-19,Human Resources Assistant II,Financial Services,High Net Worth,True,8,3355,VIC,2,2017-08-16,False,True,Trek Bicycles,Standard,medium,large,2091.47,388.92,2007-03-06 03:32:46.094274,25,10.0
2275,F,77,1992-07-19,Human Resources Assistant II,Financial Services,High Net Worth,True,8,3355,VIC,2,2017-05-11,True,True,Trek Bicycles,Standard,medium,large,2091.47,388.92,1999-03-19 03:32:46.094274,25,18.0
2275,F,77,1992-07-19,Human Resources Assistant II,Financial Services,High Net Worth,True,8,3355,VIC,2,2017-07-15,True,True,Solex,Road,medium,medium,416.98,312.74,2001-03-21 03:32:46.094274,25,16.0
2275,F,77,1992-07-19,Human Resources Assistant II,Financial Services,High Net Worth,True,8,3355,VIC,2,2017-01-23,True,True,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2011-05-05 03:32:46.094274,25,6.0
2275,F,77,1992-07-19,Human Resources Assistant II,Financial Services,High Net Worth,True,8,3355,VIC,2,2017-06-12,True,True,Trek Bicycles,Standard,low,medium,1057.51,154.4,1990-06-08 03:32:46.094274,25,27.0
2275,F,77,1992-07-19,Human Resources Assistant II,Financial Services,High Net Worth,True,8,3355,VIC,2,2017-08-31,True,True,WeareA2B,Standard,medium,medium,1228.07,400.91,2009-03-30 03:32:46.094274,25,8.0
2276,F,90,1985-10-06,Desktop Support Technician,,Mass Customer,True,12,2077,NSW,10,2017-12-03,True,True,OHM Cycles,Touring,low,medium,1073.07,933.84,2010-01-28 03:32:46.094274,32,7.0
2276,F,90,1985-10-06,Desktop Support Technician,,Mass Customer,True,12,2077,NSW,10,2017-12-20,True,True,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2011-05-05 03:32:46.094274,32,6.0
2276,F,90,1985-10-06,Desktop Support Technician,,Mass Customer,True,12,2077,NSW,10,2017-01-25,True,True,Solex,Standard,low,medium,945.04,507.58,1994-01-07 03:32:46.094274,32,23.0
2276,F,90,1985-10-06,Desktop Support Technician,,Mass Customer,True,12,2077,NSW,10,2017-10-10,False,True,WeareA2B,Standard,medium,medium,1292.84,13.44,1987-12-12 03:32:46.094274,32,30.0
2277,F,44,1963-08-22,Cost Accountant,Financial Services,High Net Worth,True,7,3752,VIC,4,2017-08-23,False,True,Solex,Standard,high,large,1842.92,1105.75,2009-03-30 03:32:46.094274,54,8.0
2277,F,44,1963-08-22,Cost Accountant,Financial Services,High Net Worth,True,7,3752,VIC,4,2017-11-24,True,True,WeareA2B,Touring,medium,medium,1466.68,363.25,1989-02-27 03:32:46.094274,54,28.0
2277,F,44,1963-08-22,Cost Accountant,Financial Services,High Net Worth,True,7,3752,VIC,4,2017-10-05,False,True,WeareA2B,Standard,medium,medium,1228.07,400.91,2009-03-30 03:32:46.094274,54,8.0
2277,F,44,1963-08-22,Cost Accountant,Financial Services,High Net Worth,True,7,3752,VIC,4,2017-03-27,True,True,OHM Cycles,Standard,medium,medium,183.86,137.9,2010-04-07 03:32:46.094274,54,7.0
2278,M,11,1977-09-25,Product Engineer,Health,Affluent Customer,True,8,2580,NSW,4,2017-08-15,False,True,Solex,Standard,medium,medium,100.35,75.26,2010-09-17 03:32:46.094274,40,7.0
2278,M,11,1977-09-25,Product Engineer,Health,Affluent Customer,True,8,2580,NSW,4,2017-09-02,False,True,,,,,1487.8,,,40,
2278,M,11,1977-09-25,Product Engineer,Health,Affluent Customer,True,8,2580,NSW,4,2017-04-05,False,True,OHM Cycles,Touring,low,medium,1073.07,933.84,1993-06-05 03:32:46.094274,40,24.0
2278,M,11,1977-09-25,Product Engineer,Health,Affluent Customer,True,8,2580,NSW,4,2017-06-25,False,True,Giant Bicycles,Standard,medium,medium,230.91,173.18,1994-01-07 03:32:46.094274,40,23.0
2278,M,11,1977-09-25,Product Engineer,Health,Affluent Customer,True,8,2580,NSW,4,2017-11-26,False,True,Giant Bicycles,Standard,medium,medium,230.91,173.18,1987-04-01 03:32:46.094274,40,30.0
2279,M,42,1979-03-19,Human Resources Assistant II,Health,Mass Customer,False,3,2066,NSW,9,2017-04-01,False,True,Norco Bicycles,Standard,low,medium,363.01,290.41,1999-10-29 03:32:46.094274,38,18.0
2279,M,42,1979-03-19,Human Resources Assistant II,Health,Mass Customer,False,3,2066,NSW,9,2017-10-14,True,True,OHM Cycles,Road,medium,medium,1280.28,829.51,1996-05-15 03:32:46.094274,38,21.0
2279,M,42,1979-03-19,Human Resources Assistant II,Health,Mass Customer,False,3,2066,NSW,9,2017-02-07,False,True,Solex,Standard,low,medium,1289.85,74.51,2002-05-31 03:32:46.094274,38,15.0
2279,M,42,1979-03-19,Human Resources Assistant II,Health,Mass Customer,False,3,2066,NSW,9,2017-05-05,False,True,Trek Bicycles,Road,medium,medium,290.62,215.14,1999-06-08 03:32:46.094274,38,18.0
2279,M,42,1979-03-19,Human Resources Assistant II,Health,Mass Customer,False,3,2066,NSW,9,2017-05-31,True,True,Solex,Standard,high,medium,748.17,448.9,1986-04-30 03:32:46.094274,38,31.0
2279,M,42,1979-03-19,Human Resources Assistant II,Health,Mass Customer,False,3,2066,NSW,9,2017-11-02,False,True,Solex,Standard,medium,medium,1945.43,333.18,1997-02-18 03:32:46.094274,38,20.0
2279,M,42,1979-03-19,Human Resources Assistant II,Health,Mass Customer,False,3,2066,NSW,9,2017-11-25,False,True,OHM Cycles,Touring,low,medium,1073.07,933.84,1991-07-16 03:32:46.094274,38,26.0
2279,M,42,1979-03-19,Human Resources Assistant II,Health,Mass Customer,False,3,2066,NSW,9,2017-10-10,True,True,Solex,Standard,medium,medium,575.27,431.45,2007-08-31 03:32:46.094274,38,10.0
2280,F,93,1960-11-18,Budget/Accounting Analyst I,,Mass Customer,False,9,3620,VIC,1,2017-04-09,False,True,OHM Cycles,Road,medium,small,1810.0,1610.9,2002-09-07 03:32:46.094274,57,15.0
2280,F,93,1960-11-18,Budget/Accounting Analyst I,,Mass Customer,False,9,3620,VIC,1,2017-05-15,True,True,OHM Cycles,Standard,medium,medium,1227.34,770.89,1989-01-28 03:32:46.094274,57,28.0
2280,F,93,1960-11-18,Budget/Accounting Analyst I,,Mass Customer,False,9,3620,VIC,1,2017-03-27,False,True,Norco Bicycles,Road,medium,medium,544.05,376.84,2000-04-11 03:32:46.094274,57,17.0
2280,F,93,1960-11-18,Budget/Accounting Analyst I,,Mass Customer,False,9,3620,VIC,1,2017-11-14,True,True,Trek Bicycles,Road,low,small,1720.7,1531.42,2001-03-21 03:32:46.094274,57,16.0
2280,F,93,1960-11-18,Budget/Accounting Analyst I,,Mass Customer,False,9,3620,VIC,1,2017-12-06,True,True,Solex,Standard,medium,large,1071.23,380.74,1990-09-24 03:32:46.094274,57,27.0
2281,F,56,1989-05-10,,,High Net Worth,True,14,3630,VIC,1,2017-04-30,,True,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2011-05-05 03:32:46.094274,28,6.0
2281,F,56,1989-05-10,,,High Net Worth,True,14,3630,VIC,1,2017-04-10,True,True,Norco Bicycles,Standard,medium,small,586.45,521.94,1993-06-05 03:32:46.094274,28,24.0
2281,F,56,1989-05-10,,,High Net Worth,True,14,3630,VIC,1,2017-02-04,False,True,OHM Cycles,Standard,medium,medium,235.63,125.07,1999-10-29 03:32:46.094274,28,18.0
2281,F,56,1989-05-10,,,High Net Worth,True,14,3630,VIC,1,2017-11-22,True,True,Giant Bicycles,Standard,medium,large,1765.3,709.48,1999-01-13 03:32:46.094274,28,18.0
2281,F,56,1989-05-10,,,High Net Worth,True,14,3630,VIC,1,2017-10-28,False,True,Solex,Road,medium,large,1777.8,820.78,1996-09-09 03:32:46.094274,28,21.0
2281,F,56,1989-05-10,,,High Net Worth,True,14,3630,VIC,1,2017-04-27,True,True,Trek Bicycles,Standard,high,medium,358.39,215.03,1998-07-06 03:32:46.094274,28,19.0
2281,F,56,1989-05-10,,,High Net Worth,True,14,3630,VIC,1,2017-04-06,True,True,Trek Bicycles,Road,medium,large,1894.19,598.76,1988-01-08 03:32:46.094274,28,29.0
2282,M,81,1957-02-25,Senior Financial Analyst,Financial Services,Affluent Customer,True,7,3630,VIC,4,2017-02-18,False,True,Norco Bicycles,Standard,high,small,1661.92,1479.11,2007-08-31 03:32:46.094274,60,10.0
2282,M,81,1957-02-25,Senior Financial Analyst,Financial Services,Affluent Customer,True,7,3630,VIC,4,2017-02-17,False,True,Giant Bicycles,Road,low,small,590.26,525.33,2005-02-07 03:32:46.094274,60,12.0
2282,M,81,1957-02-25,Senior Financial Analyst,Financial Services,Affluent Customer,True,7,3630,VIC,4,2017-12-16,True,True,Giant Bicycles,Standard,high,medium,1129.13,677.48,2006-02-16 03:32:46.094274,60,11.0
2282,M,81,1957-02-25,Senior Financial Analyst,Financial Services,Affluent Customer,True,7,3630,VIC,4,2017-06-27,False,True,Trek Bicycles,Standard,low,medium,1057.51,154.4,1988-12-30 03:32:46.094274,60,29.0
2282,M,81,1957-02-25,Senior Financial Analyst,Financial Services,Affluent Customer,True,7,3630,VIC,4,2017-05-10,True,True,Norco Bicycles,Standard,high,medium,1148.64,689.18,1999-06-08 03:32:46.094274,60,18.0
2282,M,81,1957-02-25,Senior Financial Analyst,Financial Services,Affluent Customer,True,7,3630,VIC,4,2017-04-17,False,True,WeareA2B,Standard,medium,medium,1231.15,161.6,1999-02-05 03:32:46.094274,60,18.0
2283,M,44,1954-02-08,Software Consultant,,High Net Worth,False,16,3630,VIC,2,2017-06-13,True,True,Trek Bicycles,Mountain,low,medium,574.64,459.71,2006-02-16 03:32:46.094274,63,11.0
2283,M,44,1954-02-08,Software Consultant,,High Net Worth,False,16,3630,VIC,2,2017-04-08,True,True,Trek Bicycles,Road,medium,medium,533.51,400.13,2006-11-23 03:32:46.094274,63,11.0
2283,M,44,1954-02-08,Software Consultant,,High Net Worth,False,16,3630,VIC,2,2017-07-19,True,True,OHM Cycles,Standard,medium,medium,912.52,141.4,2010-04-07 03:32:46.094274,63,7.0
